@USER White Nationalist and Nazis arent the same. Also at this point I'd prefer nazis tbh 	 0
@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you. also you delete accounts for no reason and block emails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves. 	 1
@USER @USER Thank u.. 	 0
The #Left thanks to #LisaPage is realizing that the #MuellerInvestigation is doomed but that’s not news to us. ANY investigation of an innocent person is doomed from the start. #maga 	 0
@USER @USER Gun control is not the answer. 	 0
@USER @USER @USER The reason I ask is because  most liberals R totally oblivious to good things he's done.They often R so clueless they can't even name 1 thing.  They just repeat what they hear from programs like The View &amp; liberal media.They haven't even researched or have a thought of their own. 	 0
@USER Can you blame her for not having her life destroyed by Trump and his cult her children the FBI should do the investigation he is going Federal FBI must be afraid of Trump might get hit by a bus Trump has a book of the ugliest names u can call someone like lying Trumpstard URL 	 0
@USER #1standLast I believe @USER just asked Vontae Davis if he is going to play another game this season.   URL via @USER 	 0
@USER just sitting on the bus listening to the most sensible thing and I'm trying not to tear up I miss your father so much and it hurts to watch and listen to him I wish he was here but I know for a fact he is with all of us and he will always forever be the best 	 0
@USER I can’t understand why anyone won’t want to see these docs in open light. You liberals think the Russian investigations is the big deal. As a American I truly believe the subversion of a elected president by our Justice department and the FBI is far worse for our Country. 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Like a gazelle fleeing an antifa mob? 	 0
@USER I hope so. That Tana girl fucks anything lol 	 1
@USER @USER @USER @USER @USER Thank God they ban conservatives on social media. 	 0
@USER @USER @USER Because neither have shown anything to suggest they are worthy replacements. In Tevagas case he is an undersized lock with poor dummy half service who severely hurts team go-forward and Roache has not strung any number of games together without injury. Pay Luke. 	 0
@USER Love how fat they all are while chowing down on cake and cookies. That's the future liberals want. 	 1
@USER Surprised because they look like females in Antifa. 	 0
Ain't it fun when a manager has a stick up his ass that would make a redwood self-conscious about its size? 	 1
@USER @USER CA has inadequate gun control. 	 1
@USER This is so entertaining. Nobody has thought about Montel in years... and you are picking a fight with him. This is incredible. Such a feeble mind you have. 	 1
@USER They could literally give two fucks af  like ummm okay thanks  	 1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He's not wrong! 	 0
@USER Can we have a discussion about sensible gun control laws? I'm interested in having a discussion about sensible gun control laws.   Hello?  Hello?  Is this thing on? 	 0
@USER @USER @USER I want gun control as a student but as a person of color i have to keep myself armed i will be taking gun lessons away from the nra because i know how despicable and evil they are. I wish there was a simple answer to guns. Gun control doesn’t work when we are a checker board. 	 0
@USER @USER @USER @USER What I  saw him do in TC show was nothing short of amazing!  He is willing to take the fight to them &amp; not allow them over power the conversation.  That's why TC said SLOW DOWN!! 	 0
@USER Dream on! 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Their old slogan was Make a Run For the Border". Doesn't get more #antifa than that, comrade." 	 0
@USER Fuck yeah !!!! Go you !!! 	 1
@USER She is ordinary I didn't watch it Cannot stand her BTW m8 What did she do this time 	 0
@USER And trending is the comment “can we start with Rosie” 	 0
@USER @USER Agreed. Iowa State was able to get to him a few times just after he released it. I tend to think he is more durable than most though. 	 0
@USER @USER @USER @USER is not a difficult woman she is a far left leaning bitch. She has no place in unbiased commentary on any platform. Get rid of her. 	 1
@USER There are reports Cuomo reached deep into his campaign war chest." He is definitely spending a lot more this time around. $7.5 million in August on tv ads alone. Nixon spent just over $606,000 during the same period. Turn out seems like it'll be higher than usual. Another sign" 	 0
@USER Antifa is Israel's thug squad in America 	 1
@USER Why do all liberals look like they're eating sour grapes?? 	 0
@USER @USER The point being made is that the support comes from the right of the party - it’s relevant because it gives clarity to the offering made to the good people of London - they now know a @USER vote is like voting for Marine Le Pen. You’re welcome. 	 0
@USER But he is back on the weed. 	 0
@USER @USER @USER @USER @USER True...where was Captain Bonepurs Pussygrabber? 	 0
@USER Yes she is... 	 0
1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL 	 1
#WillieNelson LAUGHS AT #MAGA CONSERVATIVES on #TheView for suddenly being outraged by his support of #Democrats   #MOG #MAGA URL 	 0
@USER That’s because he is a Quack 	 0
@USER @USER @USER What exactly do you call gun control? 	 0
@USER Between that and antifa claiming territory" like a gang and beating up that vet, the American left just can't stop shooting itself in the foot" 	 0
@USER #Republicans love to say it's too early to talk" about common sense gun control after these events - what they really want is people to forget and amnesia to kick in so they can ignore doing their jobs which is to protect the public  Gun control works and R's just procrastinate" 	 1
@USER @USER Ramos sounds like a shitty ump 	 1
@USER @USER Well they will start banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time. I'm sure tomorrow Apple/Jacks will do it too. Let's all just do it and see how many conservatives &amp; #WalkAwayMarch er's they shut down.poof FB begone 	 1
@USER @USER Oh shit u went there  	 1
@USER Disgusting! 	 1
@USER For me superman has to be morally superior no matter what (excluding maybe the love interest ).. he is the pure good" and "nice" yet still superior... I didn't see that. ‍♀️ it disappointed me. " 	 0
@USER Can't take what they dish out? Joe you are a snake that should be hung by the neck on a live cnn feed. 	 1
@USER @USER @USER @USER @USER @USER Talks about the idea of Anonymous" then turns it into "in general it's about bla bla bla" because when it comes to you and your buddies making no profit doesn't apply?  Then claims he "fought against Antifa" yet now supports it.  What a fucking joke." 	 0
@USER @USER We should meet her face to face! She won't be speaking like that much longer. She is a horrid person! Somebody will teach her that you reap what you sow. She will find out the hard way. She is just UGLY inside!!! FUBAR! 	 1
@USER @USER Mob mentality... 	 0
@USER Oh I love this so much and had no idea your daughter and family had been through the struggle of childhood leukemia. So happy to hear she is a healthy strong college athlete! Much love to you and yours... ❤️❤️ 	 0
@USER TBF, it's Nascar for liberals" is actually quite a good description." 	 0
@USER @USER I will think it is significant they haven’t moved ahead. The difficulty is that liberals over shoot and become zealous in their environmental oversight.  This one seems legit.  The wild life and fishing people are opposed and I’m sure in Don Jrs ear.  And I want to go visit... 	 0
@USER Bono can go away now the 90s are over you sick now 	 1
@USER shhh. don't tell the liberals 	 0
@USER Liberals live in fantasy land. URL 	 0
&gt;Thank you! You are also very pretty and kind URL 	 0
@USER Go back to N. Vietnam. 	 0
@USER Hell no#MAGA  	 0
@USER Really another one holy crap wow all brought to you by the Liberals. 	 1
@USER Freaking casual fans say you are their favorite. 	 0
@USER And you are a football fan too ! 	 0
@USER Europeans are morons for electing people like this 	 1
#Release the Kraken!!  #WWG1WGA!! #MAGA!! URL 	 0
@USER I hope so.  Liberals heads exploding is what I'm hoping for 	 0
@USER It’s funny. You’re claiming gun control will help the US yet you’re apparently on the south side which has been deemed “chiraq” lol...Chicago has the strictest gun laws yet the highest gun violence. 	 0
The “Law and Order” president really hates law enforcement! Lol #MAGA URL 	 1
@USER Bitter Barack loves a free press as long as they were on his band wagon. 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Dude your sister rocks and you should be ashamed never go against the family! it shows you are a little man. 	 0
@USER @USER @USER I was going to ask the same thing.  Don't know who he is. 	 0
Also I do not support antifa in any way. Using violence or intimidation for a political message is the definition of terrorism. Regardless of someone’s beliefs you should not incite violence on people over the belief and they should not do so over you. 	 0
@USER Sweet Lawd she is beautiful 	 0
@USER @USER @USER Hopefully conservatives will be welcomed in too. 	 0
@USER If he survived he obviously doesnt know anything about gun control. Are we sure he is a lib? 	 0
@USER What do you mean how Chelsea have kept Hazard? He is bloody one of Chelsea key player and best in the world right now. And one big club in Europe. What do you want more? 	 0
@USER @USER Liberals defend Islam yet know little to nothing about the ideology. As a middle eastern Christian I pay close attention to what the Muslim people are up to. 	 0
@USER @USER @USER @USER @USER I'am pretty sure for the 100th time I told you   ALL POLITICS TO THE SIDE  Not my fault Cale is a Sexual Predator and Jill committed Stolen Valor by stealing someone else Military Pictures saying it was her Son  I could care less if they are Antifa or Proud Boys who came and 1/2 	 0
@USER And I meant gun control ! Lol and oops ! 	 0
@USER Congratulations @USER   for putting the NFL into the toilet. 	 1
@USER She is a drama queen she pulled the feel sorry for me card too because she is now a  ‘working’ mom...give me a break 	 1
@USER @USER @USER @USER @USER Chicago has strict gun control laws but the highest gun violence rate Detroit was owened by Unions and is now bankrupt Cali has the second highest welfare rate and is now the homeless capital of the developed world. 	 1
@USER @USER You are 20X the trader I am lol I’m screwed but I have a tight stop. I’ll let it ride! 	 1
@USER Gawd help us. 	 0
@USER He's still around? 	 0
60 and hopeful to someday meet a classy gal that I can talk to about MAGA and WWG1WGA!  Have yet to find!  Having way to much fun now not to share :-) URL 	 0
@USER @USER @USER Antifa?  Lol. Really stretching there. Hee hee. He’s going down for obstruction of justice too. 	 0
@USER Beto-I’m100%FundedByNYandHollywoodLeftistsButPretendingToBeATexan-O’Rourke. #KeepTexasRed 	 0
@USER Time for Canadians to let all liberals if no Trade deal in two months no vote for any liberal MP! Make that our red line. It  makes NO sense Trump has been able to secure Trade Deals around the world but Canada! Obvious to anyone with a Brain failure is Trudeau! He has failed! 	 1
7Y/O: do you think I could jump that?   *gestures to a dead raccoon on road*   Me: probably.   7Y/O successful jumps raccoon with her bike and I’m super happy that she is kind of dead inside like me. 	 0
@USER Now that's what I call an Antifa Supersoldier 	 0
@USER And I think Australia has  gun control and less firearm shootings. 	 0
Ain’t missing shit  	 1
@USER @USER Capitalism has killed more than that since 2000 	 0
@USER @USER @USER If you think billionaires are truly liberal than you are the fool. They are playing their part in public but if they were truly Liberals homelessness would end. You are being played like a fiddle 	 0
@USER Thank you very much. She is a great performer Tottori prefectural residents take proud in. 	 0
@USER @USER Man I’m glad I can make y’all’s day. I just be saying stupid shit on the fly. I ain’t trying I’m just dumb lmao URL 	 1
@USER @USER Keith did you talk about ANTIFA &amp; your support? URL 	 0
@USER He is hurt and no one has checked on him!!! 	 1
@USER She is gorgeous 	 0
@USER @USER @USER @USER @USER I have listened to her before an have come to a conclusion.......SHE IS A TWIT....an NY TIMES doesn't  get any of my money.... 	 0
@USER @USER @USER Completely agree with this the conservative government has cut taxes for the lowest earners but by making tax fair has increased tax receipts  @USER 	 0
@USER i like him he is cute 	 0
@USER @USER @USER These guys are only known for diverting topics only. He is a pure sanghi. Let him bark. 	 1
@USER As one Canadian....I would prefer he move somewhere else. Too many liberals up here already 	 0
@USER She’s vile &amp; hateful &amp; just not funny. She needs to stay out of the news for the next 10 years until none of us remember how terrible a person she is... 	 0
@USER The more this woman talks the more stupid she becomes. #TermLimits #Liberals 	 1
@USER have you come across the wonderful @USER She is also doing great things for inclusion. 	 0
@USER And Hillary won the 2016 election? 	 0
@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns This has to stop 	 1
@USER @USER You liberals will never see him a genuine leader as you are trying to portrait him because he didn’t do struggle at all and has no qualifications but just son of AZ# ap wese to bahut ethics aur morality ko promote krty hn# ppp pe aa k sary liberals 	 0
Twitter CEO says conservatives ‘feel silenced’ at his heavily liberal company. I wonder why? Maybe because they are. We are given examples everyday on here that pretty much anything goes if you’re a liberal and not so much if your a conservative . #MAGA URL 	 0
@USER Nope. I won’t trade him he is to much fun. Plus we can’t spell HOPE without him 	 0
@USER do you have any other recourse? This is so wrong on so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL 	 1
@USER Hollywood is packed with pedophiles 	 1
@USER Exactly. She doesn't want to perjure herself since she is being nothing but a paid actress. 	 0
@USER @USER Should have used a 44 magnum to make a real statement! And people like this teach our kids? 	 1
@USER @USER @USER No, we Conservatives have NOT.  It's smoken' mirrors by Establishmnt Dems who are inbred, demon possessed &amp; controlled by LUCIFER (father of lies") through Soros/Obama/Clinton ET AL @ this juncture in history.  #ReversePCism is KEY &amp; rebuke them ALL in the name of Jesus!!! #KAG!" 	 0
@USER @USER Only if she is to remarry does it stop. 	 0
@USER conservatives believe all persons of color are a priori guilty of crimes therefore when PoC are denied their rights in extrajudicial killings no conservative EVER questions the killing. 	 1
@USER He is a very funny man isn't he.  I suspect even he doesn't really believe this. 	 0
@USER Don’t talk shit about 48 laws 	 1
@USER Holder has a perverted view of the law. Not surprising since he is a Democrat. 	 1
@USER Is that federal investigation group by chance Chinese? A congressional aid? Please respond Senator as a constituent is wanting disclosure. You are accountable for all you do and say. Do not contribute to any form of collusion. Obey the law. 	 0
@USER LMAOO glad you know you are one of the people I was meaning 	 0
@USER oh shit uhhh what ao3 fic is this 	 1
@USER When will they learn.  People dont care about what they think about politics.  Just read your lines and entertain us.  Keep your stupid pins and fake tattoos and ribbons at home. #MAGA #Emmys 	 1
@USER she is beautiful 	 0
@USER Here is an alternative way to look at it  "Conservatives less successful following simple instruction on an application form"" 	 0
@USER @USER Just leave it. There's not point to this. The only ones who will win this war of words are raytas/ liberals/ dravidanadu-vallahs and other secessionists. 	 0
@USER @USER Thank you @USER Your bravery is duly noted. 	 0
@USER @USER  Republicans should make stand and demand proofs of any allegations by liberals.  Country has wasted too much time investigating back to back false allegations by liberals.  It has not left us any time to investigate their corruptions. 	 0
@USER Can somebody please put him back in his coffin. 	 1
@USER But they’re still the number one Fake News Network. 	 1
@USER @USER @USER No he was not! He scary as hell thats what he is! 	 0
@USER Fuck off 	 1
@USER @USER Or lower some Liberals retirement fund idea's 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Here is my 15 year old Daughter's report"  (conservative as well) #fluffywolf1218 URL 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa is not anti facsicm.  Just as Jim Jones was no preacher.  That's all I'm saying. 	 0
@USER Aw what? That's devastating.  Hope you are ok.   I love you Biter 	 0
@USER @USER Who is the ring leader of the brain dead sheep. Time to turn it back on him. 	 1
@USER oh yeah i’m down if you are 	 0
@USER @USER @USER . #Hypocrisy to see so called conservatives call out supposed sexual deviancy when just about every sexual political scandal in recent memory involves Republicans and it's really #homophobia #RoyMoore #Kavanaugh #JimJordan #MarkFoley #BobPackwood #ClarenceThomas #DonaldTrump 	 1
@USER BOYCOTT NFL &amp; NIKE !!!!!!!!!!!!!!!!!!!!!!! 	 0
@USER He and Obama... Can't stand em. 	 0
@USER And you are? Lol 	 0
@USER @USER @USER @USER @USER @USER So she is desecrating graves with the best intentions no wonder Jeremy wants her speaking. he wants Jewish membership to know exactly what he thinks of them.  I reiterate an absolute shit of a human being no offence to EWA. 	 0
@USER Attention! @USER is publicizing an ANTIFA target list on his account. The list has high profile names AND many random Trump Supporters' names. Twitter has NOT suspended this account. Please help report him. (check out his account Lists" )." 	 0
...The book makes Trump look good &amp; makes the so-called Deep State" - 'particularly Mueller - look like a pack of partisan hacks.'  Woodward Book Proves 1 Thing, Liberals Fear Trump Isn&amp;#8217;t Breaking, the Deep State Is URL 	 0
@USER @USER She is a keeper... 	 0
@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER" just shows you cant believe everyone in this community" 	 1
@USER @USER Trump’s new position on gun control is starting to look a lot like the NRA’s URL via @USER 	 0
@USER @USER @USER I sat during the Levi's commercial so they know that i don't support their gun control stance 	 0
@USER Chuck is too old to play their games. He is going forward. 	 0
@USER Trump: I'm giving power back to the people" Liberals: "Authoritarian!"  Trump: "I'm giving power back to the states" Liberals: "Authoritarian!"  Dems: "We want to control every aspect of your life" Liberals: "That's exactly what we need!"" 	 0
@USER He is painter 	 0
@USER Happy birthday sweetie!!! Hope your day is as awesome as you are!!! 	 0
#PeoplesVote  #Brexit  #StopBrexitSaveBritain  #StopBrexit  #brexitshambles  A good example of our intent we. Even the goverment doesn't like paying taxes.. @USER URL 	 0
@USER @USER @USER He's one of those types who has no time (he's a senior partner at a law firm). The issues don't prevent him from driving the vehicle. They're simply annoying. But I do believe that he is taking the car in next month. 	 0
India Cuts Iranian Oil Imports Ahead of November Deadline"  URL #TCOT #MAGA #RedNationRising" 	 0
@USER shut the fuck upppp kliff i'm bigger than you and gayer than you so don't try any shit 	 1
20 more votes for #Democrats &amp; let's see... How many murders of #Conservatives #justsaying URL 	 1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It never gets further that the Caymans But I want to know what gives Boris the right to spunk £45m on a folly of a bridge that wasn’t built Where is the money And what relation to him were the people who were paid it And why are they all now abroad No lnvestigation iniated Why 	 1
@USER Sounds like you're a Fascist. 	 1
@USER you are a moron 	 0
@USER btw haven't heard about ANTIFA lately since Soros ran off without paying them after their violent riots across the US 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LOL!! Same to you! Awe!  How’s it feel to want for the first time gimmie?!  Is that a new feeling for you?  Has mommy kept you on the tit all these years and now you don’t know how to fend for yourself?! 	 1
@USER @USER @USER @USER @USER @USER Anonymous has always been a resistance tactic/idea. It doesn't matter who is leading they are an enemy since Anon doesn't take political sides. There are Anons who support the idea of Antifa and there are those who don't. But no one speaks for the entirety of Anonymous. 	 0
@USER @USER You are correct. My old eyes don't seem to work so well anymore. 	 0
@USER josh as slave leia 	 1
@USER Have the vote.  Enough delay tactics.  This is an allegation.  He is not convicted. 	 0
@USER @USER @USER That is exactly what liberals and Dems think about people on the right. It's funny how we've been pitted against each other when really our interests are all very similar with just some nuances. I'm a criminal defense attorney and I fight every day to protect our bill of rights. 	 0
@USER Democrats have no laws!! URL 	 0
@USER @USER Buhari was among the past leader. What did he do during he time people are keep on blame 16year PDP but you are talking about fix what is this government doing? 	 0
@USER Stop 	 0
an already-debunked viral hoax" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  URL #facebook #rosetta #memes #qanon #maga URL 	 1
@USER McQuaid is wayyyyy too expensive for what he is. 	 0
@USER You get invited to KH events because you are very active in the Kingdom Hearts community and because you are a super duper MEGA FAN. You're extremely lucky so embrace it. 	 0
@USER still spewing your lies.....you are not good enuf to lick our President's boot straps... what about the deaths in Chicago...u r a liar and a manipulator...go vack to indonesia barry 	 1
@USER @USER He is so adorable. I hope his birthday was wonderful 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Rtd! Thank you for boosting this! 	 0
@USER I think it’s a stupid choice not to put the planting of the flag in there.  You are intentionally saying FU when you could be having audiences clap and cheer because of the accomplishment of the nasa team and the country’s support.  Not going to see it. 	 0
@USER I just have to assume you are the MasterMind? 	 0
@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH"  "How STUPID could our leaders be" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL 	 1
@USER Is this nigga really back to dying his hair 2445times in one comeback  	 0
@USER He was all about bashing the Iraq war but when faced with the binary choice he is pretty proud of supporting that same status quo vigorously. I don't get it either. 	 0
@USER @USER there os no such thing as antifa 	 0
@USER @USER any gun control is unconstitutional and you leftist fake news traitors keep lying to the people that's why your enemies of the people 	 1
@USER Speaking of Fates babies. I hate Nina Fates and that she is in Feh. Honestly I don't get bitter about people being added. But she reminds me of a real life experience and it hits close to home 	 0
@USER Must be driving liberals crazy! 	 1
@USER Jacob stand there in his own  garden and saw him he blushed hard amd trys to look away.  Oh holy god ..." He wisperd  "He is so sexy and good looking ..."" 	 0
@USER @USER @USER @USER @USER Describing Myself in 3 fictional characters:  1) O-Ren Ishii  2) Princess Aura 3) Laura Palmer   Tagging 5 friends: @USER @USER @USER @USER @USER 	 0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sounds like a plan! 	 0
@USER In 2010 the Conservatives cut annual funding to build social housing by £2.5bn. Today Theresa May announced an extra £2bn to build social housing.... spread over the next 10 years! So by 2028 it’ll be a £33bn cut since 2010 instead of £35bn. I despair!! 	 0
@USER Antifa has never attacked voters by the way. That’s a full on lie. You have the informational diet of thinking cotton candy is a vegetable. You might want to reflect on that. 	 0
@USER What bothers me is how Conservatives in unison attack women who seek justice. 	 0
@USER @USER Same Kamau Bell who spoke to ANTIFA and helped incite them to riot a year ago? 	 0
@USER F the DemocRATS.  SLIMY BASTARDS. 	 1
@USER @USER @USER @USER  Flake shld end his search for relevancy". He's RINO filled w hatred for POTUS. #Despicable behavior" 	 1
@USER She is demented. 	 1
100% hear you. But don't think we're lost" in the sense of defeated, more like adrift, off-track, can't find our way. The answer is not more guns in general or teachers with guns! Let's start with electing leaders who support reasonable gun control, and go from there. URL 	 0
@USER @USER She is indeed very cute 	 0
@USER @USER @USER he is duel citizen ok. 	 0
@USER She is fine 	 0
@USER @USER @USER @USER @USER @USER @USER This is why I have so little time for liberals and Democrats. Rather than allow democratic process they will deliberately attempt to subvert it to get what they want. Why should anyone believe the claims against Kavanaugh in the face of this. URL 	 0
@USER @USER There’s something wrong with my TV as when Liberals are on the Audio simply reverts to: “blah blah blah blah blah blah blah”. I’ve looked into troubleshooting but there’s no fix for that as it’s the ‘source’ of audio &amp; TV circuitry can’t convert the Insane BS into real words? URL 	 0
#qanda There are 208 women in the Commons, up from 191 in 2015, as a result of Thursday's general election. This takes female representation in the Commons to a new high. Overall 32% of MPs are women ... For Labour the figure is 45%, and 21% for the Conservatives". BBC 2017" 	 0
@USER Who CARES??? She broke into HIS home and shot him. She is the one. That needs to be held fully accountable for her actions. 	 0
@USER Did we hear from McCain from beyond as well? 	 0
@USER I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls  head  	 1
@USER @USER @USER I know liberals dont like to do research or like facts.  If you listened to anything over then CNN you'd know this. 	 0
@USER This makes me proud to be a resident of the City of Atlanta! Good to see places in Georgia still have character and integrity to do what's right and just amidst a state who can never seem to get that part together. 	 0
Please retweet this #TrumpNation #TrumpTrain #MAGA #KAG #DrainingTheDeepStateSwamp URL 	 0
@USER @USER That is why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome 	 1
@USER A rich snow ❄️ here 	 0
5. They promoted an amendment to lower the voting age to 18. They pushed gun control efforts and gun free zones to give criminals an edge over law abiding citizens. 	 0
Active shooter Middleton WI Multiple police agencies respond #MAGA #TrumpTrain @USER @USER #KeepAmericaGreat2020 @USER 	 0
@USER ball is in our court not yours 	 1
@USER @USER @USER I know you're not this naive. Those people make up a very small % of Trump supporters. Do all Liberals support terrorist and (groups such as Antifa? 	 1
@USER @USER @USER Why because she is female or because of your dislike of conservatives? 	 0
@USER @USER @USER I will never forget what levels you racist liberals went to and what you did to Clarence Thomas. Liberals are  the worst people ever. 	 1
@USER what the fuck happened 	 1
@USER @USER What are these new ideas?  Speech laws gun control killing babies and thinking your entitled to free healthcare and rich ppls money just bc you exis? 	 1
@USER @USER TWO YEARS TO HAND HER HOMEWORK IN......AND ITS STILL LAST MINUTE AND UNPREPARED. @USER PARTY OF BUSINESS CANT EVEN COBBLE A CONTRACT PROPOSAL TOGETHER IN 24 MONTHS. WOULD NEVER SURVIVE IN A REAL WORLD BUSINESS. @USER @USER @USER 	 0
@USER @USER @USER @USER I don't know how They said they aren't gay tho." and "And by liberals you mean conservatives." sounds like me being upset.  As for why it matters, if it doesn't matter then why go to such lengths to deny that they're gay? There's straight couples, why not just let them be gay?" 	 1
@USER @USER Jail is TOO KIND for a #Pedovore - where is the prosecution??  #AGSessions is the church getting away with pedo crimes?  What the hell is he holding?  is that a tentacle?  WTH  #PedoGateNews 	 1
@USER @USER @USER You claim you read the academic piece I linked to. It spells that out pretty clear.  Do you wonder why this genre of race writing is so popular with upper/upper-middle class white liberals? 	 0
@USER @USER Pope Char compares Pope Francis to the false prophet. Bingo! URL 	 1
@USER Enough said ... URL 	 0
@USER My guess a lot of unflattering facts will come out about Dr Ford in days to come.  As a father of a daughter...if some one roughed her up to the point she is claiming at 15...she could not have hid her emotional state from her parents. 	 0
@USER i mean it was also like the wrong setting? idk it was so random 	 0
@USER @USER @USER He’s as clueless as out his disgusting looks as he is about every other thing there is to know. 	 1
@USER @USER Gun control crowd wants gun sales to have the 4473 filed but they succeed in getting GunBroker app shut down. As most GunBroker sales( I'd guess over 90% ) are guns shipped from FFL to FFL. Kinda like wanting gun safety and getting ranges shut down. All about control. 	 0
@USER Are you kidding this is the Liberals good show 	 0
@USER fake ass emoji 	 1
@USER @USER @USER Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists! 	 1
@USER What ad hominem. He is paid by the e cigarettes industry. In what universe people tend to be neutral when it gets to their paycheck. Get anything out there and it will be cited. Not everybody knows the truth about people motivations. Welcome to planet earth when money talks 	 0
.@USER .@USER .@USER .@USER #HypocrisyMuch? .@USER .@USER .@USER that's why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff! URL 	 1
@USER Why does Kavanaugh have the same woman with #restingbitchface sitting behind him every day? I don't think she is helping his case. 	 0
@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today!  People wonder why I love legs until I show them what I grew up with. URL 	 1
@USER @USER Thank you. They all do. It will be excited for all.  And I love @USER  I feel the  for him. He is such a rockstar. ⭐️ 	 0
@USER First thing that comes to mind is another Liberal hit job"  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power URL 	 0
@USER Someone please call for gun control because the Bengals can't stop shooting them selfies in the foot URL 	 1
#Kavanaugh is reportedly at the WH right now.  URL URL 	 0
@USER @USER Possive dumb ass? 	 0
@USER Dig up Frankie. Save yourself. 	 0
@USER @USER She lost because she got outplayed. She is disgusting for her behavior 	 1
@USER What?  All 12 of them?  What about the terrorists Antifa?  Farrakhan’s hateful and racist thugs?  BLM criminals?  Black Panthers?  Those groups have NO place either! 	 1
@USER @USER he is is always the victim 	 0
@USER @USER @USER @USER @USER @USER @USER Joe is just singing the old Liberal bullshit song and misrepresenting facts as usual. 	 1
@USER You are so smart!  	 0
@USER @USER Bro I randomly tried this dns shit and it worked first time wtf 	 1
@USER This is what conservatives think a genius looks like. LMAO 	 1
@USER Just didn’t look like any of the mannerisms he has exhibited. Glad he is in CF 	 0
@USER @USER The left has a plan that is popular with liberals. Their Campaign Platform is all free stuff for everybody all the time. Everyone is welcomed at all times to come to America .  We will support them too. Where are the funds to support these plans?  The left doesn’t knowor care. 	 0
@USER Girl power 	 0
@USER As if Chuck sat in on the trial for these allegations. He read the same twitter feeds we did.  Because you supposedly spoke to a therapist means nothing. You could have told the therapist you dreamt it up for all we will ever know. Testify to it providing even a shred of evidence 	 0
@USER And this butt fur thinks he is a know it all 	 1
@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. Its not current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell. 	 1
@USER @USER Yes it did... And it's on editorial... Is Joe Q the editor of X-Men... No he isn't... He is editor in Chief. He is the boss of all the other editors... Sooo he wasn't responsible... I shouldn't be arguing because this is stupid... 	 1
@USER Expect: You ARE✨ 	 0
@USER I think he will get decent minutes win the champions league rotation coming into affect. He’s much higher up the pecking order than Herrera or Mctomminay. He is essentially the 4th choice for a 3 man midfield. So first option when resting or even more like today and last week! 	 0
@USER #AskAlly Please tell me something what should i do to help my mom when she is at home with a broken leg cause she's in Hospital now with a broken leg  	 1
@USER @USER Or he is part of the fraud they pulled together. 	 1
@USER What happened to wokeisis 	 0
